SNo;Name;Symbol;Date;High;Low;Open;Close;Volume;Marketcap;Rank
1456;Bitcoin;BTC;23/04/2017;1232.2;1203.94;1231.92;1207.21;258951008.00;19665994145;1
1457;Bitcoin;BTC;24/04/2017;1250.94;1209.63;1209.63;1250.15;235806000.00;20367443800;1
1458;Bitcoin;BTC;25/04/2017;1267.58;1249.97;1250.45;1265.49;242556000.00;20619704237;1
1459;Bitcoin;BTC;26/04/2017;1294.83;1265.93;1265.99;1281.08;329631008.00;20876159410;1
1460;Bitcoin;BTC;27/04/2017;1319.7;1281.3;1281.88;1317.73;449196992.00;21475836448;1
1461;Bitcoin;BTC;28/04/2017;1331.28;1292.37;1317.74;1316.48;527488992.00;21457669552;1
1462;Bitcoin;BTC;29/04/2017;1327.2;1315.21;1317.84;1321.79;422705984.00;21547126640;1
1463;Bitcoin;BTC;30/04/2017;1347.91;1314.92;1321.87;1347.89;413115008.00;21975104909;1
1464;Bitcoin;BTC;1/05/2017;1434.32;1348.3;1348.3;1421.6;713624000.00;23179524919;1
1465;Bitcoin;BTC;2/05/2017;1473.9;1415.69;1421.03;1452.82;477337984.00;23691443738;1
1466;Bitcoin;BTC;3/05/2017;1492.77;1447.49;1453.78;1490.09;583795968.00;24301634925;1
1467;Bitcoin;BTC;4/05/2017;1608.91;1490.72;1490.72;1537.67;933548992.00;25080858487;1
1468;Bitcoin;BTC;5/05/2017;1618.03;1530.31;1540.87;1555.45;946035968.00;25373374563;1
1469;Bitcoin;BTC;6/05/2017;1578.8;1542.5;1556.81;1578.8;582529984.00;25757608890;1
1470;Bitcoin;BTC;7/05/2017;1596.72;1559.76;1579.47;1596.71;1080029952.00;26053077975;1
1471;Bitcoin;BTC;8/05/2017;1723.35;1596.92;1596.92;1723.35;1340320000.00;28123369330;1
1472;Bitcoin;BTC;9/05/2017;1833.49;1716.3;1723.89;1755.36;1167920000.00;28649119972;1
1473;Bitcoin;BTC;10/05/2017;1788.44;1719.1;1756.52;1787.13;915723008.00;29170965564;1
1474;Bitcoin;BTC;11/05/2017;1873.93;1755.35;1780.37;1848.57;799489984.00;30176934751;1
1475;Bitcoin;BTC;12/05/2017;1856.15;1694.01;1845.76;1724.24;740984000.00;28150631936;1
1476;Bitcoin;BTC;13/05/2017;1812.99;1651.08;1723.12;1804.91;579635008.00;29471223857;1
1477;Bitcoin;BTC;14/05/2017;1831.42;1776.62;1800.86;1808.91;437196000.00;29540290794;1
1478;Bitcoin;BTC;15/05/2017;1812.8;1708.54;1808.44;1738.43;731529024.00;28392885375;1
1479;Bitcoin;BTC;16/05/2017;1785.94;1686.54;1741.7;1734.45;959044992.00;28330874003;1
1480;Bitcoin;BTC;17/05/2017;1864.05;1661.91;1726.73;1839.09;1064729984.00;30043626195;1
1481;Bitcoin;BTC;18/05/2017;1904.48;1807.12;1818.7;1888.65;894321024.00;30856574835;1
1482;Bitcoin;BTC;19/05/2017;2004.52;1890.25;1897.37;1987.71;1157289984.00;32479082015;1
1483;Bitcoin;BTC;20/05/2017;2084.73;1974.92;1984.24;2084.73;961336000.00;34068630559;1
1484;Bitcoin;BTC;21/05/2017;2119.08;2037.5;2067.03;2041.2;1147859968.00;33361091114;1
1485;Bitcoin;BTC;22/05/2017;2303.9;2017.87;2043.19;2173.4;1942220032.00;35525744380;1
1486;Bitcoin;BTC;23/05/2017;2320.82;2178.5;2191.56;2320.42;1378749952.00;37933704066;1
1487;Bitcoin;BTC;24/05/2017;2523.72;2321.37;2321.37;2443.64;1725379968.00;39952841999;1
1488;Bitcoin;BTC;25/05/2017;2763.71;2285.3;2446.24;2304.98;2406700032.00;37690456715;1
1489;Bitcoin;BTC;26/05/2017;2573.79;2071.99;2320.89;2202.42;1763480064.00;36017660894;1
1490;Bitcoin;BTC;27/05/2017;2260.2;1855.83;2196.27;2038.87;1700480000.00;33347170525;1
1491;Bitcoin;BTC;28/05/2017;2267.34;2054.08;2054.08;2155.8;1147139968.00;35264171110;1
1492;Bitcoin;BTC;29/05/2017;2307.05;2107.17;2159.43;2255.61;994625024.00;36901102917;1
1493;Bitcoin;BTC;30/05/2017;2301.96;2124.57;2255.36;2175.47;1443970048.00;35594903085;1
1494;Bitcoin;BTC;31/05/2017;2311.08;2145.57;2187.19;2286.41;1544829952.00;37414813240;1
1495;Bitcoin;BTC;1/06/2017;2448.39;2288.33;2288.33;2407.88;1653180032.00;39407633763;1
1496;Bitcoin;BTC;2/06/2017;2488.55;2373.32;2404.03;2488.55;1317030016.00;40732491835;1
1497;Bitcoin;BTC;3/06/2017;2581.91;2423.57;2493.72;2515.35;1514950016.00;41177190057;1
1498;Bitcoin;BTC;4/06/2017;2585.89;2452.54;2547.79;2511.81;1355120000.00;41124262595;1
1499;Bitcoin;BTC;5/06/2017;2686.81;2510.22;2512.4;2686.81;1369309952.00;43994968834;1
1500;Bitcoin;BTC;6/06/2017;2999.91;2690.84;2690.84;2863.2;2089609984.00;46888622160;1
1501;Bitcoin;BTC;7/06/2017;2869.38;2700.56;2869.38;2732.16;1517709952.00;44748237218;1
1502;Bitcoin;BTC;8/06/2017;2815.3;2670.95;2720.49;2805.62;1281170048.00;45957247989;1
1503;Bitcoin;BTC;9/06/2017;2901.71;2795.62;2807.44;2823.81;1348950016.00;46260465854;1
1504;Bitcoin;BTC;10/06/2017;2950.99;2746.55;2828.14;2947.71;2018889984.00;48295501718;1
1505;Bitcoin;BTC;11/06/2017;2996.6;2840.53;2942.41;2958.11;1752400000.00;48471330146;1
1506;Bitcoin;BTC;12/06/2017;2997.26;2518.56;2953.22;2659.63;2569530112.00;43585351533;1
1507;Bitcoin;BTC;13/06/2017;2789.04;2650.38;2680.91;2717.02;1781200000.00;44530631894;1
1508;Bitcoin;BTC;14/06/2017;2786.83;2412.94;2716.88;2506.37;1696560000.00;41082567339;1
1509;Bitcoin;BTC;15/06/2017;2534.71;2212.96;2499.58;2464.58;2026259968.00;40402259202;1
1510;Bitcoin;BTC;16/06/2017;2539.92;2385.15;2469.57;2518.56;1195190016.00;41291821423;1
1511;Bitcoin;BTC;17/06/2017;2685.19;2484.96;2514.01;2655.88;1534509952.00;43548031452;1
1512;Bitcoin;BTC;18/06/2017;2662.1;2516.33;2655.35;2548.29;1178659968.00;41788418974;1
1513;Bitcoin;BTC;19/06/2017;2662.85;2549.03;2549.03;2589.6;1446840064.00;42470734800;1
1514;Bitcoin;BTC;20/06/2017;2763.45;2589.82;2591.26;2721.79;1854189952.00;44643512689;1
1515;Bitcoin;BTC;21/06/2017;2772.01;2660.4;2709.43;2689.1;1626579968.00;44111929173;1
1516;Bitcoin;BTC;22/06/2017;2723.74;2642.36;2691.03;2705.41;1097939968.00;44384244937;1
1517;Bitcoin;BTC;23/06/2017;2765.17;2706.37;2707.34;2744.91;961318976.00;45037797053;1
1518;Bitcoin;BTC;24/06/2017;2757.94;2583.19;2738.52;2608.72;982750016.00;42807952581;1
1519;Bitcoin;BTC;25/06/2017;2682.26;2552.12;2607.25;2589.41;1161100032.00;42495001716;1
1520;Bitcoin;BTC;26/06/2017;2615.25;2376.29;2590.57;2478.45;1663280000.00;40677994354;1
1521;Bitcoin;BTC;27/06/2017;2552.45;2332.99;2478.45;2552.45;1489789952.00;41897190525;1
1522;Bitcoin;BTC;28/06/2017;2603.98;2484.42;2553.03;2574.79;1183869952.00;42268942193;1
1523;Bitcoin;BTC;29/06/2017;2588.83;2510.48;2567.56;2539.32;949979008.00;41690395783;1
1524;Bitcoin;BTC;30/06/2017;2559.25;2478.43;2539.24;2480.84;860273024.00;40735082695;1
1525;Bitcoin;BTC;1/07/2017;2515.27;2419.23;2492.6;2434.55;779913984.00;39980058373;1
1526;Bitcoin;BTC;2/07/2017;2514.28;2394.84;2436.4;2506.47;803747008.00;41167015221;1
1527;Bitcoin;BTC;3/07/2017;2595;2480.47;2498.56;2564.06;964112000.00;42118211083;1
1528;Bitcoin;BTC;4/07/2017;2631.59;2559.35;2561;2601.64;985516032.00;42740618673;1
1529;Bitcoin;BTC;5/07/2017;2622.65;2538.55;2602.87;2601.99;941566016.00;42751085999;1
1530;Bitcoin;BTC;6/07/2017;2616.72;2581.69;2608.1;2608.56;761956992.00;42863758795;1
1531;Bitcoin;BTC;7/07/2017;2916.14;2498.87;2608.59;2518.66;917411968.00;41391217675;1
1532;Bitcoin;BTC;8/07/2017;2571.34;2492.31;2520.27;2571.34;733329984.00;42262222823;1
1533;Bitcoin;BTC;9/07/2017;2635.49;2517.59;2572.61;2518.44;527856000.00;41397076604;1
1534;Bitcoin;BTC;10/07/2017;2537.16;2321.13;2525.25;2372.56;1111200000.00;39005033499;1
1535;Bitcoin;BTC;11/07/2017;2413.47;2296.81;2385.89;2337.79;1329760000.00;38438497236;1
1536;Bitcoin;BTC;12/07/2017;2423.71;2275.14;2332.77;2398.84;1117410048.00;39447604438;1
1537;Bitcoin;BTC;13/07/2017;2425.22;2340.83;2402.7;2357.9;835769984.00;38778935907;1
1538;Bitcoin;BTC;14/07/2017;2363.25;2183.22;2360.59;2233.34;882502976.00;36734255488;1
1539;Bitcoin;BTC;15/07/2017;2231.14;1990.41;2230.12;1998.86;993608000.00;32880721300;1
1540;Bitcoin;BTC;16/07/2017;2058.77;1843.03;1991.98;1929.82;1182870016.00;31748939343;1
1541;Bitcoin;BTC;17/07/2017;2230.49;1932.62;1932.62;2228.41;1201760000.00;36665393517;1
1542;Bitcoin;BTC;18/07/2017;2387.61;2164.77;2233.52;2318.88;1512450048.00;38158677672;1
1543;Bitcoin;BTC;19/07/2017;2397.17;2260.23;2323.08;2273.43;1245100032.00;37415031061;1
1544;Bitcoin;BTC;20/07/2017;2900.7;2269.89;2269.89;2817.6;2249260032.00;46376428080;1
1545;Bitcoin;BTC;21/07/2017;2838.41;2621.85;2838.41;2667.76;1489449984.00;43915296559;1
1546;Bitcoin;BTC;22/07/2017;2862.42;2657.71;2668.63;2810.12;1177129984.00;46264340367;1
1547;Bitcoin;BTC;23/07/2017;2832.18;2653.94;2808.1;2730.4;1072840000.00;44957775265;1
1548;Bitcoin;BTC;24/07/2017;2777.26;2699.19;2732.7;2754.86;866473984.00;45366654309;1
1549;Bitcoin;BTC;25/07/2017;2768.08;2480.96;2757.5;2576.48;1460089984.00;42433788244;1
1550;Bitcoin;BTC;26/07/2017;2610.76;2450.8;2577.77;2529.45;937404032.00;41663929265;1
1551;Bitcoin;BTC;27/07/2017;2693.32;2529.34;2538.71;2671.78;789104000.00;44013533097;1
1552;Bitcoin;BTC;28/07/2017;2897.45;2679.73;2679.73;2809.01;1380099968.00;46279316161;1
1553;Bitcoin;BTC;29/07/2017;2808.76;2692.8;2807.02;2726.45;803745984.00;44924534585;1
1554;Bitcoin;BTC;30/07/2017;2758.53;2644.85;2724.39;2757.18;705942976.00;45435913868;1
1555;Bitcoin;BTC;31/07/2017;2889.62;2720.61;2763.24;2875.34;860574976.00;47388334773;1
1556;Bitcoin;BTC;1/08/2017;2921.35;2685.61;2871.3;2718.26;1324669952.00;44804603885;1
1557;Bitcoin;BTC;2/08/2017;2762.53;2668.59;2727.13;2710.67;1094950016.00;44684649516;1
1558;Bitcoin;BTC;3/08/2017;2813.31;2685.14;2709.56;2804.73;804796992.00;46239970790;1
1559;Bitcoin;BTC;4/08/2017;2899.33;2743.72;2806.93;2895.89;1002120000.00;47749461443;1
1560;Bitcoin;BTC;5/08/2017;3290.01;2874.83;2897.63;3252.91;1945699968.00;53643452554;1
1561;Bitcoin;BTC;6/08/2017;3293.29;3155.6;3257.61;3213.94;1105030016.00;53006426108;1
1562;Bitcoin;BTC;7/08/2017;3397.68;3180.89;3212.78;3378.94;1482279936.00;55734179251;1
1563;Bitcoin;BTC;8/08/2017;3484.85;3345.83;3370.22;3419.94;1752760064.00;56417337745;1
1564;Bitcoin;BTC;9/08/2017;3422.76;3247.67;3420.4;3342.47;1468960000.00;55145196472;1
1565;Bitcoin;BTC;10/08/2017;3453.45;3319.47;3341.84;3381.28;1515110016.00;55791120000;1
1566;Bitcoin;BTC;11/08/2017;3679.72;3372.12;3373.82;3650.62;2021190016.00;60241844923;1
1567;Bitcoin;BTC;12/08/2017;3949.92;3613.7;3650.63;3884.71;2219589888.00;64111163866;1
1568;Bitcoin;BTC;13/08/2017;4208.39;3857.8;3880.04;4073.26;3159089920.00;67230528989;1
1569;Bitcoin;BTC;14/08/2017;4325.13;3989.16;4066.1;4325.13;2463089920.00;71394704654;1
1570;Bitcoin;BTC;15/08/2017;4455.97;3906.18;4326.99;4181.93;3258050048.00;69038855081;1
1571;Bitcoin;BTC;16/08/2017;4381.23;3994.42;4200.34;4376.63;2272039936.00;72260183303;1
1572;Bitcoin;BTC;17/08/2017;4484.7;4243.71;4384.44;4331.69;2553359872.00;71527949443;1
1573;Bitcoin;BTC;18/08/2017;4370.13;4015.4;4324.34;4160.62;2941710080.00;68710871037;1
1574;Bitcoin;BTC;19/08/2017;4243.26;3970.55;4137.75;4193.7;2975820032.00;69265141208;1
1575;Bitcoin;BTC;20/08/2017;4196.29;4069.88;4189.31;4087.66;2109769984.00;67520478838;1
1576;Bitcoin;BTC;21/08/2017;4109.14;3988.6;4090.48;4001.74;2800890112.00;66106992038;1
1577;Bitcoin;BTC;22/08/2017;4128.76;3674.58;3998.35;4100.52;3764239872.00;67743202431;1
1578;Bitcoin;BTC;23/08/2017;4255.78;4078.41;4089.01;4151.52;2369819904.00;68593954170;1
1579;Bitcoin;BTC;24/08/2017;4376.39;4130.26;4137.6;4334.68;2037750016.00;71625870868;1
1580;Bitcoin;BTC;25/08/2017;4455.7;4307.35;4332.82;4371.6;1727970048.00;72241507489;1
1581;Bitcoin;BTC;26/08/2017;4379.28;4269.52;4372.06;4352.4;1511609984.00;71929882019;1
1582;Bitcoin;BTC;27/08/2017;4416.59;4317.29;4345.1;4382.88;1537459968.00;72441993792;1
1583;Bitcoin;BTC;28/08/2017;4403.93;4224.64;4384.45;4382.66;1959330048.00;72445588933;1
1584;Bitcoin;BTC;29/08/2017;4625.68;4352.13;4389.21;4579.02;2486080000.00;75699786263;1
1585;Bitcoin;BTC;30/08/2017;4626.52;4471.41;4570.36;4565.3;1937849984.00;75482724984;1
1586;Bitcoin;BTC;31/08/2017;4736.05;4549.4;4555.59;4703.39;1944930048.00;77775374625;1
1587;Bitcoin;BTC;1/09/2017;4892.01;4678.53;4701.76;4892.01;2599079936.00;80905039782;1
1588;Bitcoin;BTC;2/09/2017;4975.04;4469.24;4901.42;4578.77;2722139904.00;75734114962;1
1589;Bitcoin;BTC;3/09/2017;4714.08;4417.59;4585.27;4582.96;1933190016.00;75812181334;1
1590;Bitcoin;BTC;4/09/2017;4591.63;4108.4;4591.63;4236.31;2987330048.00;70087101256;1
1591;Bitcoin;BTC;5/09/2017;4427.84;3998.11;4228.29;4376.53;2697969920.00;72417728536;1
1592;Bitcoin;BTC;6/09/2017;4617.25;4376.59;4376.59;4597.12;2172100096.00;76077049312;1
1593;Bitcoin;BTC;7/09/2017;4655.04;4491.33;4589.14;4599.88;1844620032.00;76132843874;1
1594;Bitcoin;BTC;8/09/2017;4661;4075.18;4605.16;4228.75;2700890112.00;69999555938;1
1595;Bitcoin;BTC;9/09/2017;4308.82;4114.11;4229.81;4226.06;1386230016.00;69963847482;1
1596;Bitcoin;BTC;10/09/2017;4245.44;3951.04;4229.34;4122.94;1679090048.00;68263826801;1
1597;Bitcoin;BTC;11/09/2017;4261.67;4099.4;4122.47;4161.27;1557330048.00;68907352119;1
1598;Bitcoin;BTC;12/09/2017;4344.65;4085.22;4168.88;4130.81;1864530048.00;68412822896;1
1599;Bitcoin;BTC;13/09/2017;4131.98;3789.92;4131.98;3882.59;2219409920.00;64311123695;1
1600;Bitcoin;BTC;14/09/2017;3920.6;3153.86;3875.37;3154.95;2716310016.00;52265453816;1
1601;Bitcoin;BTC;15/09/2017;3733.45;2946.62;3166.3;3637.52;4148069888.00;60267886368;1
1602;Bitcoin;BTC;16/09/2017;3808.84;3487.79;3637.75;3625.04;1818400000.00;60068678195;1
1603;Bitcoin;BTC;17/09/2017;3664.81;3445.64;3606.28;3582.88;1239149952.00;59377995376;1
1604;Bitcoin;BTC;18/09/2017;4079.23;3591.09;3591.09;4065.2;1943209984.00;67377945990;1
1605;Bitcoin;BTC;19/09/2017;4094.07;3868.87;4073.79;3924.97;1563980032.00;65061185838;1
1606;Bitcoin;BTC;20/09/2017;4031.39;3857.73;3916.36;3905.95;1213830016.00;64751811835;1
1607;Bitcoin;BTC;21/09/2017;3916.42;3613.63;3901.47;3631.04;1411480064.00;60202370872;1
1608;Bitcoin;BTC;22/09/2017;3758.27;3553.53;3628.02;3630.7;1194829952.00;60203040223;1
1609;Bitcoin;BTC;23/09/2017;3819.21;3594.58;3629.92;3792.4;928113984.00;62892069389;1
1610;Bitcoin;BTC;24/09/2017;3796.15;3666.9;3796.15;3682.84;768014976.00;61081971156;1
1611;Bitcoin;BTC;25/09/2017;3950.25;3681.58;3681.58;3926.07;1374210048.00;65122213849;1
1612;Bitcoin;BTC;26/09/2017;3969.89;3869.9;3928.41;3892.35;1043740032.00;64569365079;1
1613;Bitcoin;BTC;27/09/2017;4210.05;3884.82;3892.94;4200.67;1686880000.00;69691950752;1
1614;Bitcoin;BTC;28/09/2017;4279.31;4109.7;4197.13;4174.73;1712320000.00;69270823146;1
1615;Bitcoin;BTC;29/09/2017;4214.63;4039.29;4171.62;4163.07;1367049984.00;69086146650;1
1616;Bitcoin;BTC;30/09/2017;4358.43;4160.86;4166.11;4338.71;1207449984.00;72008428789;1
1617;Bitcoin;BTC;1/10/2017;4403.74;4269.81;4341.05;4403.74;1208210048.00;73094870674;1
1618;Bitcoin;BTC;2/10/2017;4470.23;4377.46;4395.81;4409.32;1431730048.00;73195646776;1
1619;Bitcoin;BTC;3/10/2017;4432.47;4258.89;4408.46;4317.48;1288019968.00;71681069637;1
1620;Bitcoin;BTC;4/10/2017;4352.31;4210.42;4319.37;4229.36;1116770048.00;70225033578;1
1621;Bitcoin;BTC;5/10/2017;4362.64;4164.05;4229.88;4328.41;1161769984.00;71876277937;1
1622;Bitcoin;BTC;6/10/2017;4413.27;4320.53;4324.46;4370.81;1069939968.00;72589262957;1
1623;Bitcoin;BTC;7/10/2017;4443.88;4321.05;4369.35;4426.89;906928000.00;73529314833;1
1624;Bitcoin;BTC;8/10/2017;4624.14;4405.64;4429.67;4610.48;1313869952.00;76589293760;1
1625;Bitcoin;BTC;9/10/2017;4878.71;4564.25;4614.52;4772.02;1968739968.00;79282158943;1
1626;Bitcoin;BTC;10/10/2017;4922.17;4765.1;4776.21;4781.99;1597139968.00;79457603224;1
1627;Bitcoin;BTC;11/10/2017;4873.73;4751.63;4789.25;4826.48;1222279936.00;80205238020;1
1628;Bitcoin;BTC;12/10/2017;5446.91;4822;4829.58;5446.91;2791610112.00;90525666972;1
1629;Bitcoin;BTC;13/10/2017;5840.3;5436.85;5464.16;5647.21;3615480064.00;93864253934;1
1630;Bitcoin;BTC;14/10/2017;5837.7;5591.64;5643.53;5831.79;1669030016.00;96942498331;1
1631;Bitcoin;BTC;15/10/2017;5852.48;5478.61;5835.96;5678.19;1976039936.00;94403031755;1
1632;Bitcoin;BTC;16/10/2017;5776.23;5544.21;5687.57;5725.59;2008070016.00;95203392843;1
1633;Bitcoin;BTC;17/10/2017;5800.35;5472.72;5741.58;5605.51;1821570048.00;93218297189;1
1634;Bitcoin;BTC;18/10/2017;5603.82;5151.44;5603.82;5590.69;2399269888.00;92982539106;1
1635;Bitcoin;BTC;19/10/2017;5744.35;5531.06;5583.74;5708.52;1780540032.00;94954808115;1
1636;Bitcoin;BTC;20/10/2017;6060.11;5627.23;5708.11;6011.45;2354429952.00;1.00E+11;1
1637;Bitcoin;BTC;21/10/2017;6194.88;5965.07;5996.79;6031.6;2207099904.00;1.00E+11;1
1638;Bitcoin;BTC;22/10/2017;6076.26;5792.34;6036.66;6008.42;2034630016.00;99981911326;1
1639;Bitcoin;BTC;23/10/2017;6075.59;5732.47;6006;5930.32;2401840128.00;98695054084;1
1640;Bitcoin;BTC;24/10/2017;5935.52;5504.18;5935.52;5526.64;2735699968.00;91988225800;1
1641;Bitcoin;BTC;25/10/2017;5754.33;5397.88;5524.6;5750.8;1966989952.00;95732630220;1
1642;Bitcoin;BTC;26/10/2017;5976.8;5721.22;5747.95;5904.83;1905040000.00;98310176011;1
1643;Bitcoin;BTC;27/10/2017;5988.39;5728.82;5899.74;5780.9;1710130048.00;96254297360;1
1644;Bitcoin;BTC;28/10/2017;5876.72;5689.19;5787.82;5753.09;1403920000.00;95797359518;1
1645;Bitcoin;BTC;29/10/2017;6255.71;5724.58;5754.44;6153.85;2859040000.00;1.02E+11;1
1646;Bitcoin;BTC;30/10/2017;6214.99;6040.85;6114.85;6130.53;1772150016.00;1.02E+11;1
1647;Bitcoin;BTC;31/10/2017;6470.43;6103.33;6132.02;6468.4;2311379968.00;1.08E+11;1
1648;Bitcoin;BTC;1/11/2017;6767.31;6377.88;6440.97;6767.31;2870320128.00;1.13E+11;1
1649;Bitcoin;BTC;2/11/2017;7367.33;6758.72;6777.77;7078.5;4653770240.00;1.18E+11;1
1650;Bitcoin;BTC;3/11/2017;7461.29;7002.94;7087.53;7207.76;3369860096.00;1.20E+11;1
1651;Bitcoin;BTC;4/11/2017;7492.86;7031.28;7164.48;7379.95;2483800064.00;1.23E+11;1
1652;Bitcoin;BTC;5/11/2017;7617.48;7333.19;7404.52;7407.41;2380410112.00;1.23E+11;1
1653;Bitcoin;BTC;6/11/2017;7445.77;7007.31;7403.22;7022.76;3111899904.00;1.17E+11;1
1654;Bitcoin;BTC;7/11/2017;7253.32;7023.1;7023.1;7144.38;2326340096.00;1.19E+11;1
1655;Bitcoin;BTC;8/11/2017;7776.42;7114.02;7141.38;7459.69;4602200064.00;1.24E+11;1
1656;Bitcoin;BTC;9/11/2017;7446.83;7101.52;7446.83;7143.58;3226249984.00;1.19E+11;1
1657;Bitcoin;BTC;10/11/2017;7312;6436.87;7173.73;6618.14;5208249856.00;1.10E+11;1
1658;Bitcoin;BTC;11/11/2017;6873.15;6204.22;6618.61;6357.6;4908680192.00;1.06E+11;1
1659;Bitcoin;BTC;12/11/2017;6625.05;5519.01;6295.45;5950.07;8957349888.00;99226193603;1
1660;Bitcoin;BTC;13/11/2017;6811.19;5844.29;5938.25;6559.49;6263249920.00;1.09E+11;1
1661;Bitcoin;BTC;14/11/2017;6764.98;6461.75;6561.48;6635.75;3197110016.00;1.11E+11;1
1662;Bitcoin;BTC;15/11/2017;7342.25;6634.76;6634.76;7315.54;4200880128.00;1.22E+11;1
1663;Bitcoin;BTC;16/11/2017;7967.38;7176.58;7323.24;7871.69;5123809792.00;1.31E+11;1
1664;Bitcoin;BTC;17/11/2017;8004.59;7561.09;7853.57;7708.99;4651670016.00;1.29E+11;1
1665;Bitcoin;BTC;18/11/2017;7884.99;7463.44;7697.21;7790.15;3667190016.00;1.30E+11;1
1666;Bitcoin;BTC;19/11/2017;8101.91;7694.1;7766.03;8036.49;3149319936.00;1.34E+11;1
1667;Bitcoin;BTC;20/11/2017;8336.86;7949.36;8039.07;8200.64;3488450048.00;1.37E+11;1
1668;Bitcoin;BTC;21/11/2017;8348.66;7762.71;8205.74;8071.26;4277609984.00;1.35E+11;1
1669;Bitcoin;BTC;22/11/2017;8302.26;8075.47;8077.95;8253.55;3633530112.00;1.38E+11;1
1670;Bitcoin;BTC;23/11/2017;8267.4;8038.77;8232.38;8038.77;4225179904.00;1.34E+11;1
1671;Bitcoin;BTC;24/11/2017;8374.16;7940.93;8074.02;8253.69;5058610176.00;1.38E+11;1
1672;Bitcoin;BTC;25/11/2017;8790.92;8191.15;8241.71;8790.92;4342060032.00;1.47E+11;1
1673;Bitcoin;BTC;26/11/2017;9522.93;8775.59;8789.04;9330.55;5475579904.00;1.56E+11;1
1674;Bitcoin;BTC;27/11/2017;9818.35;9352.72;9352.72;9818.35;5653320192.00;1.64E+11;1
1675;Bitcoin;BTC;28/11/2017;10125.7;9736.3;9823.43;10058.8;6348819968.00;1.68E+11;1
1676;Bitcoin;BTC;29/11/2017;11517.4;9601.03;10077.4;9888.61;11568799744.00;1.65E+11;1
1677;Bitcoin;BTC;30/11/2017;10801;9202.05;9906.79;10233.6;8310689792.00;1.71E+11;1
1678;Bitcoin;BTC;1/12/2017;11046.7;9694.65;10198.6;10975.6;6783119872.00;1.83E+11;1
1679;Bitcoin;BTC;2/12/2017;11320.2;10905.1;10978.3;11074.6;5138500096.00;1.85E+11;1
1680;Bitcoin;BTC;3/12/2017;11858.7;10862;11082.7;11323.2;6608309760.00;1.89E+11;1
1681;Bitcoin;BTC;4/12/2017;11657.2;11081.8;11315.4;11657.2;6132409856.00;1.95E+11;1
1682;Bitcoin;BTC;5/12/2017;12032;11604.6;11685.7;11916.7;6895260160.00;1.99E+11;1
1683;Bitcoin;BTC;6/12/2017;14369.1;11923.4;11923.4;14291.5;12656300032.00;2.39E+11;1
1684;Bitcoin;BTC;7/12/2017;17899.7;14057.3;14266.1;17899.7;17950699520.00;2.99E+11;1
1685;Bitcoin;BTC;8/12/2017;18353.4;14336.9;17802.9;16569.4;21135998976.00;2.77E+11;1
1686;Bitcoin;BTC;9/12/2017;16783;13674.9;16523.3;15178.2;13911300096.00;2.54E+11;1
1687;Bitcoin;BTC;10/12/2017;15850.6;13226.6;15168.4;15455.4;13433299968.00;2.59E+11;1
1688;Bitcoin;BTC;11/12/2017;17513.9;15404.8;15427.4;16936.8;12153900032.00;2.83E+11;1
1689;Bitcoin;BTC;12/12/2017;17781.8;16571.6;16919.8;17415.4;14603799552.00;2.91E+11;1
1690;Bitcoin;BTC;13/12/2017;17653.1;16039.7;17500;16408.2;12976900096.00;2.75E+11;1
1691;Bitcoin;BTC;14/12/2017;17085.8;16185.9;16384.6;16564;13777399808.00;2.77E+11;1
1692;Bitcoin;BTC;15/12/2017;18154.1;16601.3;16601.3;17706.9;14309999616.00;2.96E+11;1
1693;Bitcoin;BTC;16/12/2017;19716.7;17515.3;17760.3;19497.4;12740599808.00;3.27E+11;1
1694;Bitcoin;BTC;17/12/2017;20089;18974.1;19475.8;19140.8;13314599936.00;3.21E+11;1
1695;Bitcoin;BTC;18/12/2017;19371;18355.9;19106.4;19114.2;14839499776.00;3.20E+11;1
1696;Bitcoin;BTC;19/12/2017;19177.8;17275.4;19118.3;17776.7;16894499840.00;2.98E+11;1
1697;Bitcoin;BTC;20/12/2017;17934.7;16077.7;17760.3;16624.6;22149699584.00;2.79E+11;1
1698;Bitcoin;BTC;21/12/2017;17567.7;15342.7;16642.4;15802.9;16516599808.00;2.65E+11;1
1699;Bitcoin;BTC;22/12/2017;15943.4;11833;15898;13831.8;22197999616.00;2.32E+11;1
1700;Bitcoin;BTC;23/12/2017;15603.2;13828.8;13948.7;14699.2;13086000128.00;2.46E+11;1
1701;Bitcoin;BTC;24/12/2017;14626;12747.7;14608.2;13925.8;11572299776.00;2.33E+11;1
1702;Bitcoin;BTC;25/12/2017;14593;13448.9;13995.9;14026.6;10664699904.00;2.35E+11;1
1703;Bitcoin;BTC;26/12/2017;16461.2;14028.9;14036.6;16099.8;13454300160.00;2.70E+11;1
1704;Bitcoin;BTC;27/12/2017;16930.9;15114.3;16163.5;15838.5;12487600128.00;2.66E+11;1
1705;Bitcoin;BTC;28/12/2017;15888.4;13937.3;15864.1;14606.5;12336499712.00;2.45E+11;1
1706;Bitcoin;BTC;29/12/2017;15279;14307;14695.8;14656.2;13025500160.00;2.46E+11;1
1707;Bitcoin;BTC;30/12/2017;14681.9;12350.1;14681.9;12952.2;14452599808.00;2.17E+11;1
1708;Bitcoin;BTC;31/12/2017;14377.4;12755.6;12897.7;14156.4;12136299520.00;2.37E+11;1
